ID_CUSTOMER,COD_TIPO_NDG,IMP_GBV,PRED_PROB_RECOVERY_12M_AHEAD,PRED_RECOVERY_RATE_12M_AHEAD,PRED_INCASSI_12M_AHEAD,PRED_RECOVERY_CLASS,expected_recovery_ratio,unrecovered_amount,recovery_score
26168,F,810.41,0.8189533956735632,0.4589092346207309,371.90463282898656,A,0.45890923462073097,438.5053671710134,0.3758252759986035
21656,F,1226.1,0.880512056104347,0.4221981970669175,517.6572094237475,A,0.4221981970669175,708.4427905762524,0.37175060258293985
11922,F,205.87,0.7045248005714174,0.524208254627577,107.91875338017928,B,0.524208254627577,97.95124661982072,0.3693177160493845
5506,C,372.98,0.7764306012689722,0.4712481047704769,175.7661181172925,A,0.47124810477047696,197.2138818827075,0.365891449333805
21255,G,989.82,0.9389453753852296,0.3891266351939638,385.1653260476893,A,0.38912663519396384,604.6546739523108,0.3653686545545876
24338,F,1338.03,0.8440685370166019,0.4313121633464907,577.108613922505,A,0.43131216334649075,760.921386077495,0.364057026713338
25805,C,634.13,0.959428089682852,0.3783424255355943,239.9182823048864,A,0.3783424255355943,394.21171769511363,0.3629923505775919
8331,C,1165.99,0.9821979529272828,0.3681690718748674,429.2814561153767,A,0.36816907187486747,736.7085438846233,0.36161490872663243
1410,G,1008.1,0.8704971277686997,0.4143924146337246,417.7489931922578,A,0.4143924146337246,590.3510068077422,0.36072740670779335
24553,G,1597.77,0.8944778800647412,0.4024365397485749,643.0010301140805,A,0.4024365397485749,954.7689698859194,0.3599705829348952
3117,G,1431.59,0.8985107439804056,0.3993913295612683,571.764633486616,A,0.39939132956126827,859.8253665133839,0.3588574006634186
19038,G,1628.72,0.6722904941123878,0.5317685248844609,866.1020318498192,B,0.5317685248844609,762.6179681501808,0.35750292434798986
22037,F,957.29,0.8097764649319183,0.4414107132185965,422.5580616570303,A,0.4414107132185966,534.7319383429697,0.35744400693323186
17750,C,1141.79,0.9785037639890888,0.3647216727558932,416.4355587359513,A,0.36472167275589323,725.3544412640487,0.35688152960003816
6418,F,103.0,0.8780184927187948,0.4062150784122135,41.840153076458,A,0.4062150784122136,61.159846923542,0.35666435086713877
11,C,1930.97,0.8565987646860944,0.415379773982794,802.0858821675558,A,0.4153797739827941,1128.8841178324442,0.35581380126925044
15695,C,197.56,0.6531050703801127,0.5431825152828806,107.3111377192859,B,0.5431825152828806,90.2488622807141,0.3547552548730724
14621,F,1698.46,0.888980666475923,0.3981844924697564,676.3004330801824,A,0.39818449246975635,1022.1595669198176,0.35397831549614117
21649,G,1083.58,0.8451768017689018,0.4155605891118248,450.2931431497912,A,0.4155605891118249,633.2868568502088,0.3512221696467328
13470,F,407.62,0.6589884165398683,0.5312286446522841,216.53942013316407,B,0.5312286446522841,191.08057986683593,0.3500735233600291
10292,G,1039.82,0.8609019464693264,0.4060815871730889,422.2517559743213,A,0.40608158717308895,617.5682440256786,0.3495964288226657
13150,F,1278.0,0.9559548932124804,0.3652788274164768,466.8263414382574,A,0.3652788274164768,811.1736585617426,0.34919008245569816
26184,C,124.96,0.7427657662424227,0.4697305719808247,58.697532274723855,B,0.46973057198082474,66.26246772527614,0.34889978822482876
26449,C,3848.11,0.5686917536684448,0.6124271151281662,2356.686905995848,B,0.6124271151281663,1491.423094004152,0.3482822500963434
10534,G,394.52,0.6955345783188303,0.5004096502200773,197.4216152048249,B,0.5004096502200773,197.0983847951751,0.34805221505249484
3446,G,1222.18,0.9252872987807106,0.3758514870960904,459.3581704990999,A,0.3758514870960905,762.8218295009001,0.3477706072378546
26041,C,534.55,0.9298190264269636,0.3729722913025508,199.3723383157785,A,0.3729722913025508,335.17766168422145,0.34679673278317164
27523,C,13837.95,0.6867974156294707,0.5043377944806023,6979.001183132851,B,0.5043377944806023,6858.94881686715,0.34637789385354484
19981,C,4773.36,0.9419723014415902,0.3612997068869231,1724.6135688657637,A,0.3612997068869232,3048.746431134236,0.3403343164064469
16459,G,1675.11,0.8806101500415948,0.384661313256066,644.3500124483688,A,0.3846613132560661,1030.7599875516312,0.3387366567816212
